time,ballDis,ballDir,goalDis,goalDir,goalSide,teammateOneDis,teammateOneDir,teammateTwoDis,teammateTwoDir,teammateThreeDis,teammateThreeDir,teammateFourDis,teammateFourDir,opponentOneDis,opponentOneDir,opponentTwoDis,opponentTwoDir,opponentThreeDis,opponentThreeDir,opponentFourDis,opponentFourDir,opponentFiveDis,opponentFiveDir,ActionType,ActionPower,ActionAngle
1460,14.9,0,19.7,-4,1,999,999,999,999,999,999,999,999,0.6,-94,0.8,-45,0.9,-133,1.2,-103,1.3,158,dash,149,
2493,14.9,-2,17.6,-1,0,999,999,999,999,999,999,999,999,1.6,150,2,165,2.5,179,999,999,999,999,turn,,-2
2155,14.9,0,17.1,-1,1,2.2,-10,999,999,999,999,999,999,0.6,-147,1,157,1.2,-137,1.3,-26,3.3,1,dash,149,
5436,14.9,-1,16.9,2,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,turn,,-1
4171,14.9,0,16.3,-2,0,0.7,-2,999,999,999,999,999,999,0.6,128,0.7,47,1.1,74,1.2,135,1.5,46,dash,149,
1130,14.9,1,16.1,8,0,999,999,999,999,999,999,999,999,0.6,85,0.7,-86,0.8,171,1.3,-153,1.6,-132,turn,,1
2158,14.9,0,16,-1,1,2.5,-7,999,999,999,999,999,999,0.6,140,0.7,-91,0.9,-2,1.5,-142,3,2,dash,149,
2161,14.9,0,15.5,-1,1,3,-4,999,999,999,999,999,999,0.6,136,1.2,-2,1.3,-131,3.7,1,4.1,-10,dash,149,
3545,14.9,0,15.5,1,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,149,
1755,14.9,0,15.3,5,0,1.3,13,2.7,42,999,999,999,999,0.6,136,0.9,72,1,107,1.6,117,1.8,99,dash,149,
540,14.9,0,15.2,0,0,2.5,-29,3.3,-15,4.1,-8,999,999,0.8,-141,1.1,-69,1.3,-42,1.5,-144,1.6,-112,dash,149,
4172,14.9,0,15.2,-2,0,0.6,-16,1.8,25,999,999,999,999,0.6,78,0.8,159,1.2,71,1.3,139,1.6,89,dash,149,
3806,14.9,0,14.7,-1,1,3.3,16,5,0,999,999,999,999,0.6,82,1.1,-10,2.5,28,2.7,168,3,-8,dash,149,
4172,14.9,0,14.7,-2,0,0.6,-13,1.5,31,999,999,999,999,0.7,113,1.1,166,1.3,139,1.6,88,4.5,13,dash,149,
1755,14.9,0,14.6,5,0,1.2,34,1.5,12,3,37,999,999,0.8,150,1,102,1.6,126,1.8,94,3.3,13,dash,149,
4775,14.9,0,14.6,0,0,0.8,-6,999,999,999,999,999,999,0.8,35,1.3,-4,1.6,103,2,16,2.2,161,dash,149,
540,14.9,0,14.4,0,0,2.5,-26,3,-17,4.1,-7,999,999,0.9,-74,1,-146,1.1,-108,1.6,-113,2,-156,dash,149,
1132,14.9,0,14.4,7,0,1.3,26,2.2,-11,999,999,999,999,0.8,-132,0.9,151,1.3,-112,1.5,-170,1.8,172,dash,149,
4483,14.9,0,14.4,-3,1,999,999,999,999,999,999,999,999,0.6,13,0.7,-126,0.8,133,1,-87,1.3,-111,dash,149,
3545,14.9,-1,14.3,1,0,999,999,999,999,999,999,999,999,2.7,158,999,999,999,999,999,999,999,999,turn,,-1
4775,14.9,0,14.3,0,0,1.1,-1,999,999,999,999,999,999,0.7,52,1.6,88,2.2,161,2.7,13,3,151,dash,149,
3545,14.9,0,14.2,1,0,999,999,999,999,999,999,999,999,2.5,158,999,999,999,999,999,999,999,999,dash,149,
3806,14.9,0,14.2,-1,1,2.7,5,3,17,5,0,999,999,0.7,134,0.8,-17,2.5,-10,999,999,999,999,dash,149,
4483,14.9,0,14.2,-4,1,0.6,-36,1.3,-42,1.8,-11,999,999,0.6,29,1,59,1.6,-82,2.5,-10,3.3,0,dash,149,
1464,14.9,0,14,-4,1,999,999,999,999,999,999,999,999,0.7,-115,0.8,142,1.1,-138,1.3,134,1.6,178,dash,149,
1132,14.9,0,13.7,7,0,1.3,22,2.2,-12,999,999,999,999,0.9,-136,1.3,163,1.5,-147,1.6,-168,1.8,-105,dash,149,
277,16.4,0,999,999,0,20.1,33,49.4,33,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
278,16.4,0,999,999,0,20.1,32,49.4,33,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
3823,16.4,0,999,999,0,9,40,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
3826,16.4,0,999,999,0,9,35,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
5756,16.4,0,92.8,2,0,0.6,2,999,999,999,999,999,999,0.6,-68,0.7,161,0.8,47,1,-103,1.2,143,dash,164,
5757,16.4,0,92.8,2,0,0.6,3,1,-33,999,999,999,999,0.6,-143,0.7,160,0.8,48,1,-103,1.2,143,dash,164,
2789,16.4,1,83.9,21,0,999,999,999,999,999,999,999,999,0.6,-77,0.9,175,1.5,-165,1.6,172,2,-148,turn,,1
2829,16.4,0,73,25,0,1,13,2.2,24,999,999,999,999,1.2,84,1.8,-173,2,170,2.7,155,999,999,dash,164,
2831,16.4,0,72.2,25,0,1.2,6,2.5,21,999,999,999,999,1.2,65,1.5,-169,1.6,-147,1.8,169,2.2,-174,dash,164,
5810,16.4,0,72.2,2,0,4.1,-9,999,999,999,999,999,999,1,-141,1.1,157,2.5,-165,999,999,999,999,dash,164,
2832,16.4,0,71.5,25,0,0.9,3,2.7,18,999,999,999,999,1.1,76,1.8,-169,2,170,2.5,-174,999,999,dash,164,
5813,16.4,0,70.8,2,0,4.5,-7,999,999,999,999,999,999,0.8,-135,1.3,159,2.5,-170,999,999,999,999,dash,164,
5243,16.4,0,70.1,-4,1,2.5,22,999,999,999,999,999,999,1.5,141,2.5,164,2.7,177,999,999,999,999,dash,164,
3629,16.4,-1,69.4,0,1,2.2,11,10,-2,999,999,999,999,0.9,-118,1.3,-63,22.2,19,24.5,-4,33.1,-15,turn,,-1
616,16.4,0,69.4,0,1,1.5,24,999,999,999,999,999,999,2.5,-174,22.2,-19,24.5,-11,27.1,5,33.1,-15,dash,164,
1229,16.4,0,69.4,3,1,2,-39,6,-2,6.7,-3,999,999,0.8,-100,22.2,-23,24.5,-13,27.1,-2,999,999,dash,164,
1840,16.4,0,69.4,1,1,0.7,-42,6,-1,999,999,999,999,20.1,-25,24.5,15,27.1,-3,999,999,999,999,dash,164,
2589,16.4,0,69.4,0,1,1,-40,2.5,-25,4.1,-2,999,999,1,-97,20.1,25,24.5,-7,27.1,-4,999,999,dash,164,
5244,16.4,0,69.4,-4,1,2,27,999,999,999,999,999,999,1.3,142,3,-103,999,999,999,999,999,999,dash,164,
617,16.4,0,68.7,0,1,1.1,34,999,999,999,999,999,999,22.2,-20,24.5,5,30,-15,999,999,999,999,dash,164,
1843,16.4,0,68.7,1,1,1.2,-32,5.5,-2,999,999,999,999,20.1,-26,24.5,16,999,999,999,999,999,999,dash,164,
2295,16.4,0,68.7,16,1,12.2,-32,16.4,-32,999,999,999,999,33.1,33,44.7,13,49.4,15,999,999,999,999,dash,164,
3631,16.4,0,68.7,0,1,2.7,7,10,-2,999,999,999,999,0.9,-105,1.5,-49,22.2,20,24.5,-4,33.1,-14,dash,164,
4260,16.4,0,68.7,0,1,1,-22,1.2,23,999,999,999,999,0.8,124,2.2,-169,22.2,-23,24.5,16,999,999,dash,164,
4855,16.4,0,68.7,1,1,1.8,-10,3.7,-8,999,999,999,999,2.7,-157,20.1,-27,24.5,-6,27.1,0,999,999,dash,164,
898,16.4,0,68,10,0,1,-21,1.2,9,1.8,26,5,0,2,-156,2.2,-177,2.5,158,4.1,-3,999,999,dash,164,
2296,16.4,0,68,17,1,12.2,-33,16.4,-33,999,999,999,999,33.1,34,44.7,13,999,999,999,999,999,999,dash,164,
2591,16.4,0,68,0,1,1.8,-37,4.1,-3,999,999,999,999,0.6,-74,1.1,-96,20.1,26,24.5,-5,999,999,dash,164,
3032,16.4,0,68,9,1,3,0,5,13,6,1,999,999,1.2,-114,18.2,22,22.2,16,36.6,-20,49.4,-19,dash,164,
61,16.4,0,67.4,22,1,9,-3,11,-17,999,999,999,999,36.6,0,40.4,-3,44.7,-5,999,999,999,999,dash,164,
62,16.4,0,67.4,22,1,9,-3,10,-16,11,-16,999,999,36.6,0,40.4,-3,999,999,999,999,999,999,dash,164,
899,16.4,0,67.4,10,0,0.9,-22,1,12,1.8,27,4.5,0,1.8,-158,2,165,2.2,-178,2.5,157,4.1,-3,dash,164,
5493,16.4,0,67.4,-15,1,6.7,0,8.2,22,999,999,999,999,40.4,-14,44.7,-13,49.4,-15,999,999,999,999,dash,164,
5492,16.4,1,67.4,-15,1,6.7,0,8.2,22,999,999,999,999,40.4,-14,44.7,-13,49.4,-14,999,999,999,999,turn,,1
4506,16.4,0,66.7,25,1,24.5,-26,999,999,999,999,999,999,60.3,25,999,999,999,999,999,999,999,999,dash,164,
1537,16.4,0,66,30,1,11,-30,18.2,-29,999,999,999,999,36.6,25,40.4,25,999,999,999,999,999,999,dash,164,
1538,16.4,0,66,30,1,11,-31,18.2,-30,999,999,999,999,36.6,25,40.4,25,999,999,999,999,999,999,dash,164,
2919,16.4,0,58.6,0,0,0.7,-32,999,999,999,999,999,999,0.6,74,0.8,11,0.9,116,1.2,-171,1.5,114,dash,164,
3403,16.4,-1,56.8,0,0,999,999,999,999,999,999,999,999,1.8,159,2,-164,2.5,134,999,999,999,999,turn,,-1
3404,16.4,0,56.8,0,0,999,999,999,999,999,999,999,999,1.2,178,1.8,160,2.5,132,3,149,999,999,dash,164,
3406,16.4,-1,56.3,0,0,999,999,999,999,999,999,999,999,0.9,177,1.3,-152,1.8,162,2.2,127,2.7,148,turn,,-1
3409,16.4,-1,55.7,0,0,999,999,999,999,999,999,999,999,0.8,-179,1.1,148,1.6,128,1.8,109,999,999,turn,,-1
3298,16.4,0,55.7,10,1,1.5,-35,2.7,-13,5,3,999,999,1.1,-15,2,-149,3.7,-18,4.5,-3,999,999,dash,164,
3410,16.4,0,55.7,1,0,999,999,999,999,999,999,999,999,0.6,177,0.9,137,1.8,117,2,135,2.7,170,dash,164,
3412,16.4,0,55.1,1,0,999,999,999,999,999,999,999,999,1,-140,1.2,179,1.5,156,1.6,112,2.5,147,dash,164,
1297,16.4,0,54.6,-1,1,1.6,-13,2.5,2,4.1,-5,999,999,1.3,-46,10,-38,11,-11,999,999,999,999,turn,,-2
3413,16.4,0,54.6,1,0,999,999,999,999,999,999,999,999,1.2,-149,1.5,179,1.6,159,1.8,117,2.5,169,dash,164,
1903,16.4,0,54.1,0,1,2.5,-3,999,999,999,999,999,999,0.6,-168,1.3,-147,1.8,169,9,37,10,-10,dash,164,
3682,16.4,0,54.1,3,1,1,-37,1.3,3,1.6,-13,999,999,1.3,-151,10,-10,999,999,999,999,999,999,dash,164,
1904,16.4,0,53.5,0,1,2,-2,999,999,999,999,999,999,0.6,178,2,-159,2.5,170,9,40,10,-23,dash,164,
3683,16.4,0,53.5,3,1,0.6,9,1.1,-13,999,999,999,999,0.9,-46,2,-161,9,-11,10,30,999,999,dash,164,
4338,16.4,0,53,-1,1,999,999,999,999,999,999,999,999,0.9,174,1.6,-160,2,162,2.2,178,8.2,44,dash,164,
121,16.4,1,53,5,1,999,999,999,999,999,999,999,999,0.6,-112,1.1,-93,1.5,-146,1.6,-98,8.2,-35,turn,,1
698,16.4,-1,51.4,0,1,999,999,999,999,999,999,999,999,1.5,164,1.6,141,2,159,2.2,-179,6,-32,turn,,-1
412,16.4,4,50.9,31,0,8.2,-7,9,-10,13.5,-21,16.4,-42,999,999,999,999,999,999,999,999,999,999,turn,,4
3958,16.4,-18,49.4,4,0,3,-6,4.1,-25,5,-17,5.5,-32,999,999,999,999,999,999,999,999,999,999,turn,,-18
991,16.4,0,49.4,-8,0,999,999,999,999,999,999,999,999,2.2,-169,2.7,-166,999,999,999,999,999,999,dash,164,
4936,16.4,0,49.4,4,0,1.5,21,999,999,999,999,999,999,0.9,143,1.3,166,1.6,132,999,999,999,999,dash,164,
3959,16.4,2,49.4,23,0,3,12,4.1,-6,5,1,5.5,-13,999,999,999,999,999,999,999,999,999,999,turn,,2
4938,16.4,1,48.9,4,0,1.2,29,999,999,999,999,999,999,0.9,144,1.3,165,2.2,144,999,999,999,999,turn,,1
4939,16.4,0,48.4,4,0,1.5,24,999,999,999,999,999,999,1.2,150,1.6,166,2.5,147,999,999,999,999,dash,164,
4942,16.4,1,47.5,4,0,1.6,25,999,999,999,999,999,999,1.8,150,2,172,2.7,152,999,999,999,999,turn,,1
4945,16.4,0,47,3,0,2.5,15,999,999,999,999,999,999,1.2,139,1.8,175,2.2,149,3,179,999,999,dash,164,
4948,16.4,0,45.6,3,0,2.7,15,999,999,999,999,999,999,0.7,117,1.5,176,1.8,145,999,999,999,999,dash,164,
4950,16.4,0,44.7,3,0,3,14,999,999,999,999,999,999,0.6,98,1.3,175,1.6,142,999,999,999,999,dash,164,
4951,16.4,0,44.7,3,0,3.7,11,999,999,999,999,999,999,0.6,97,1.1,173,1.5,135,2.7,-179,999,999,dash,164,
4954,16.4,0,43.8,4,0,3.7,12,999,999,999,999,999,999,0.6,99,1.2,173,2.7,-178,999,999,999,999,dash,164,
3097,16.4,37,43.4,29,0,1.5,-11,999,999,999,999,999,999,0.6,-45,0.8,-175,1.5,-59,999,999,999,999,turn,,37
3112,16.4,0,38.9,-7,0,1.1,-16,1.8,-27,999,999,999,999,1.1,143,1.3,-88,999,999,999,999,999,999,dash,164,
5345,16.4,0,38.5,6,1,999,999,999,999,999,999,999,999,2.5,-165,999,999,999,999,999,999,999,999,dash,164,
467,16.4,0,38.1,16,0,9,-9,10,-19,13.5,-3,999,999,5.5,-34,6,-41,6.7,-25,7.4,-30,999,999,dash,164,
3113,16.4,0,38.1,-8,0,0.6,-32,1.6,-25,999,999,999,999,1.3,-116,1.5,150,999,999,999,999,999,999,dash,164,
5346,16.4,0,38.1,6,1,999,999,999,999,999,999,999,999,2,170,2.2,-162,2.7,-170,999,999,999,999,dash,164,
2981,16.4,0,37.7,1,0,2.7,0,4.5,3,999,999,999,999,0.7,-138,0.9,-61,1.5,150,2.2,13,8.2,0,dash,164,
3115,16.4,0,37.7,-8,0,0.7,-18,1.3,-26,999,999,999,999,1.1,-70,1.8,156,999,999,999,999,999,999,dash,164,
3725,16.4,0,37.7,2,1,0.6,-15,1.2,-21,1.8,21,4.1,-3,3.7,-32,11,-1,999,999,999,999,999,999,dash,164,
469,16.4,0,37,16,0,9,-8,12.2,-4,999,999,999,999,5.5,-40,6,-24,6.7,-30,999,999,999,999,dash,164,
3727,16.4,0,37,2,1,1.3,-24,2,13,4.5,-4,999,999,0.6,-90,4.1,-30,11,-2,999,999,999,999,dash,164,
3118,16.4,0,36.6,-8,0,0.6,-21,1.5,-32,999,999,999,999,1.1,142,999,999,999,999,999,999,999,999,dash,164,
3514,16.4,0,36.6,-1,0,999,999,999,999,999,999,999,999,0.7,177,0.8,130,1.3,-179,1.8,-163,2,150,dash,164,
3730,16.4,0,36.2,2,1,0.9,-30,2.5,8,5,-3,999,999,3.3,-34,4.1,34,11,-2,999,999,999,999,dash,164,
1950,16.4,0,35.5,-2,1,5,7,999,999,999,999,999,999,1.3,-179,1.6,155,2.2,-167,2.5,-19,999,999,dash,164,
2416,16.4,0,35.5,-10,0,4.1,36,999,999,999,999,999,999,0.8,-97,2.5,129,2.7,-151,3,129,5,10,dash,164,
4000,16.4,0,35.5,15,0,3.3,1,3.7,-14,5,-7,5.5,-14,5,-40,7.4,-18,999,999,999,999,999,999,dash,164,
1366,16.4,0,35.2,-17,1,3.7,2,5,-3,5.5,0,999,999,0.7,-111,6.7,-16,7.4,-19,8.2,-11,10,-12,dash,164,
1951,16.4,0,34.8,-2,1,4.5,9,999,999,999,999,999,999,1.2,177,2,-20,2.2,159,2.7,-171,999,999,dash,164,
1024,16.4,0,34.5,-11,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
1367,16.4,0,34.5,-17,1,3.3,2,4.5,-4,5,1,999,999,0.9,-136,6,-17,7.4,-18,8.2,-10,10,-11,dash,164,
2418,16.4,0,34.5,-11,0,4.1,33,999,999,999,999,999,999,0.6,-100,2.5,135,4.5,8,999,999,999,999,dash,164,
173,16.4,1,34.5,2,1,1,-14,2.5,2,999,999,999,999,1,-69,1.3,-160,2.5,-72,2.7,-43,5.5,-17,turn,,1
2419,16.4,0,34.1,-11,0,3.7,34,999,999,999,999,999,999,0.7,-115,2.2,132,2.7,131,4.5,8,999,999,dash,164,
2715,16.4,0,34.1,7,1,0.9,-30,2.2,-3,4.1,-2,999,999,1.2,-61,1.5,-31,3.7,-30,4.1,-39,11,3,dash,164,
175,16.4,0,33.8,2,1,1.5,-8,2.5,0,999,999,999,999,0.9,-149,1.1,-57,2.2,-67,2.7,-41,6,-15,dash,164,
176,16.4,0,33.8,2,1,1.5,-37,1.6,-7,2.5,0,999,999,0.7,-138,2.5,-55,2.7,-42,6,-14,7.4,-2,dash,164,
1678,16.4,0,33.4,0,0,5.5,9,999,999,999,999,999,999,1.5,111,2,107,2.7,107,4.1,27,999,999,dash,164,
1027,16.4,0,33.1,-11,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
2717,16.4,0,33.1,7,1,2,-1,4.1,-1,999,999,999,999,0.6,-50,1.2,-61,3.3,-26,4.1,-38,10,3,dash,164,
4759,16.4,8,33.1,7,0,999,999,999,999,999,999,999,999,0.6,140,0.7,-165,0.9,70,1,107,1.2,151,turn,,8
1679,16.4,-1,32.5,0,0,5,9,999,999,999,999,999,999,1.5,120,2.5,126,3.3,30,999,999,999,999,turn,,-1
748,16.4,0,32.1,3,1,1.3,13,999,999,999,999,999,999,1.8,39,2.5,-37,2.7,-60,3,160,4.5,0,dash,164,
749,16.4,0,31.5,3,1,1,15,999,999,999,999,999,999,1.6,38,2.5,-68,2.7,162,4.1,-1,999,999,dash,164,
751,16.4,0,30.6,4,1,1.1,15,999,999,999,999,999,999,1.8,36,2.5,-64,2.7,162,3.3,-1,999,999,dash,164,
2119,16.4,0,30.6,0,1,999,999,999,999,999,999,999,999,0.6,-114,1.1,-68,1.2,-25,1.5,24,1.6,1,dash,164,
2118,16.4,0,30.3,0,1,999,999,999,999,999,999,999,999,0.6,-116,1,5,1.1,-83,1.5,23,2.2,-30,dash,164,
4404,16.4,0,29.4,-5,1,1.3,-14,1.8,-1,3,1,999,999,0.9,-178,3,-17,4.5,25,999,999,999,999,dash,164,
4405,16.4,0,28.5,-5,1,0.9,-19,1.8,-1,3,0,999,999,1.3,-178,3,-16,4.1,16,4.5,23,999,999,dash,164,
5980,16.4,0,27.7,-6,0,7.4,1,9,7,10,4,999,999,3.7,14,4.1,25,4.5,16,5,25,999,999,dash,164,
5981,16.4,0,27.4,-6,0,7.4,1,9,6,10,4,999,999,4.1,11,4.5,26,5,14,999,999,999,999,dash,164,
5685,16.4,0,27.1,-2,1,1,0,5,11,8.2,11,999,999,2.5,173,5,6,6,5,9,3,10,6,dash,164,
5687,16.4,0,26,-2,1,1,4,4.5,14,8.2,10,999,999,2.5,172,4.5,5,6,4,8.2,2,9,3,dash,164,
3800,16.4,0,20.9,-4,1,0.6,-41,1.2,-39,999,999,999,999,0.6,17,0.8,-116,0.9,136,1.3,159,1.5,132,dash,164,
3802,16.4,0,20.3,-3,1,0.6,0,1.2,-27,999,999,999,999,0.6,73,0.7,-129,1,-86,1.2,62,1.5,149,dash,164,
1753,16.4,0,18.7,3,0,0.7,2,1.2,25,999,999,999,999,0.8,49,1.1,107,1.3,51,1.6,82,1.8,64,dash,164,
247,16.4,1,18.5,1,1,0.7,-39,1.2,1,1.3,-25,999,999,1.2,-127,1.3,-87,1.5,-63,1.6,-43,2,-115,turn,,2
2152,16.4,0,18,-1,1,2,-10,999,999,999,999,999,999,0.6,-148,0.7,-39,1.2,-150,1.3,161,2.7,5,dash,164,
2495,16.4,-1,17.6,0,0,999,999,999,999,999,999,999,999,1.6,153,2.2,167,2.5,-178,999,999,999,999,turn,,-1
2154,16.4,0,17.5,-1,1,2.2,-10,999,999,999,999,999,999,0.6,-149,0.7,5,0.9,-38,1,158,1.2,-138,dash,164,
3806,16.4,0,17.1,-1,1,2,0,3,13,3.7,-6,999,999,0.6,-40,1.6,174,1.8,-21,2.5,25,999,999,dash,164,
540,16.4,0,16.6,0,0,2.5,-22,3.3,-8,999,999,999,999,0.6,-134,0.9,-76,1.1,-109,1.2,-140,1.6,-108,dash,164,
1755,16.4,0,16.6,5,0,1.3,15,999,999,999,999,999,999,0.8,136,1.1,70,1.5,121,1.8,58,2,106,dash,164,
3806,16.4,0,16.6,-1,1,2.5,0,4.1,12,4.5,-2,999,999,0.8,-28,1.1,162,2.2,-13,2.5,27,999,999,dash,164,
5438,16.4,0,16.6,2,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
5438,16.4,0,16.6,2,1,999,999,999,999,999,999,999,999,2.7,174,999,999,999,999,999,999,999,999,dash,164,
3545,16.4,0,16.4,1,0,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,164,
249,16.4,0,16.3,-1,1,2.7,-6,999,999,999,999,999,999,0.6,-97,0.9,-56,1,-131,1.5,-111,2,-123,dash,164,
1464,16.4,0,16.3,-3,1,999,999,999,999,999,999,999,999,0.6,-81,0.7,123,1,-126,1.5,122,1.8,-145,dash,164,
4775,16.4,0,16.3,0,0,1.6,-3,999,999,999,999,999,999,1,30,1.8,87,2,13,2.2,163,2.7,-2,dash,164,
540,16.4,0,16,0,0,2,-37,2.7,-21,3.7,-9,999,999,0.6,-130,1,-75,1.1,-108,1.2,-142,1.6,-110,dash,164,
249,16.4,0,15.8,-1,1,2.7,-4,999,999,999,999,999,999,0.6,-70,1.1,-45,1.3,-153,1.6,-132,2,-118,dash,164,
249,16.4,0,15.8,-1,1,0.9,-33,1.5,-27,2.7,-4,999,999,1.3,-153,1.6,-132,1.8,-100,2,-117,2.5,-108,dash,164,
1132,16.4,0,15.8,6,0,1.5,-21,999,999,999,999,999,999,0.6,-124,0.7,137,0.9,59,1.1,-102,1.2,-150,dash,164,
4172,16.4,0,15.8,-2,0,0.6,-18,999,999,999,999,999,999,0.6,87,0.8,164,1.2,49,1.6,91,3.3,19,dash,164,
1132,16.4,1,15.8,7,0,0.9,-42,999,999,999,999,999,999,0.6,-157,0.7,146,0.8,101,1.2,-155,1.8,-158,turn,,1
1464,16.4,0,15.6,-4,1,999,999,999,999,999,999,999,999,0.6,115,0.7,-86,1,-121,1.6,-144,2.7,173,dash,164,
1755,16.4,0,15.6,5,0,1.5,13,999,999,999,999,999,999,1,145,1.1,57,1.3,112,1.8,44,2,108,dash,164,
5438,16.4,0,15.6,3,1,999,999,999,999,999,999,999,999,2.5,174,3,163,999,999,999,999,999,999,dash,164,
4775,16.4,0,15.5,0,0,1.2,-3,999,999,999,999,999,999,0.9,33,1.8,100,2,15,2.2,161,999,999,dash,164,
3806,16.4,1,15.5,-1,1,2.2,1,3.7,15,999,999,999,999,0.8,-29,1,159,1.8,-16,2.2,29,999,999,turn,,1
1132,16.4,0,15.2,7,0,1.1,38,2,-9,999,999,999,999,0.6,-120,0.8,136,1.1,-102,1.3,-176,1.6,-94,dash,164,
2497,16.4,0,15.2,2,0,999,999,999,999,999,999,999,999,1.3,157,1.8,171,999,999,999,999,999,999,dash,164,
249,16.4,0,15,-1,1,1,-35,1.6,-27,2.7,-6,999,999,1.3,-151,1.8,-127,2.2,-146,2.5,-117,3,-122,dash,164,
1464,16.4,0,14.9,-4,1,999,999,999,999,999,999,999,999,0.6,109,1.1,-133,1.5,14,1.6,-144,2,145,dash,164,
2497,16.4,0,14.9,2,0,999,999,999,999,999,999,999,999,1.5,159,2,173,999,999,999,999,999,999,dash,164,
274,18.2,0,999,999,0,22.2,32,49.4,33,999,999,999,999,999,999,999,999,999,999,999,999,999,999,dash,182,
3821,18.2,0,999,999,0,9,44,999,999,999,999,999,999,54.6,-44,999,999,999,999,999,999,999,999,dash,182,
3820,18.2,1,999,999,0,999,999,999,999,999,999,999,999,54.6,-44,999,999,999,999,999,999,999,999,turn,,1
5189,18.2,0,93.7,-3,1,0.9,35,999,999,999,999,999,999,1.2,115,1.6,151,2,133,6.7,-3,999,999,dash,182,
2823,18.2,0,75.2,24,0,1.8,2,3.3,13,999,999,999,999,0.6,-143,1.1,134,1.3,48,2.2,175,2.5,-169,dash,182,
2825,18.2,0,74.4,24,0,2.2,2,4.1,11,999,999,999,999,1.1,-164,1.2,54,1.5,142,2,175,2.5,-154,dash,182,
2826,18.2,0,74.4,24,0,2.2,3,4.1,12,999,999,999,999,1.2,127,1.3,-167,1.5,170,2,-150,2.5,-173,dash,182,
5807,18.2,0,73.7,2,0,4.5,-7,999,999,999,999,999,999,0.6,-94,0.7,147,2.5,-161,999,999,999,999,dash,182,
5808,18.2,0,73,2,0,4.1,-9,999,999,999,999,999,999,0.9,-137,1.1,158,2.5,-162,999,999,999,999,dash,182,
5238,18.2,0,72.2,-4,1,3,17,999,999,999,999,999,999,1.1,158,1.2,128,2.2,164,999,999,999,999,dash,182,
613,18.2,0,71.5,0,1,2.5,13,999,999,999,999,999,999,2.2,-173,24.5,-18,27.1,4,36.6,-15,999,999,dash,182,
4255,18.2,0,71.5,0,1,1.6,-9,2,11,999,999,999,999,0.6,60,1.5,-151,24.5,-20,27.1,13,999,999,dash,182,
5240,18.2,0,71.5,-4,1,2.2,21,999,999,999,999,999,999,1.3,140,1.8,170,2.5,164,999,999,999,999,dash,182,
1226,18.2,0,70.8,3,1,6.7,-3,7.4,-3,999,999,999,999,1,-83,1.8,-47,22.2,-22,27.1,-12,999,999,dash,182,
1837,18.2,0,70.8,1,1,5,-1,999,999,999,999,999,999,0.8,-46,22.2,-24,24.5,15,27.1,13,999,999,dash,182,
2585,18.2,0,70.8,0,1,2.5,-25,3.7,-2,999,999,999,999,0.7,-45,1.2,-108,22.2,23,27.1,-4,999,999,dash,182,
2586,18.2,0,70.8,0,1,3,-23,4.1,-3,999,999,999,999,0.8,-45,1.2,-104,22.2,23,27.1,-4,999,999,dash,182,
3026,18.2,0,70.8,9,1,3.3,1,4.5,19,5.5,3,999,999,1.2,-130,22.2,25,27.1,18,40.4,1,44.7,-19,dash,182,
4851,18.2,0,70.8,1,1,1.8,-13,3.7,-11,999,999,999,999,2.7,-152,22.2,-25,27.1,-6,30,-1,999,999,dash,182,
4852,18.2,0,70.8,1,1,1.8,-12,4.1,-11,999,999,999,999,2.5,-147,20.1,-26,27.1,-6,30,-1,999,999,dash,182,
5486,18.2,0,70.8,-14,1,10,-1,11,15,999,999,999,999,49.4,-13,60.3,-14,999,999,999,999,999,999,dash,182,
1834,18.2,1,70.8,2,1,4.1,0,999,999,999,999,999,999,0.8,-129,22.2,-23,24.5,15,27.1,14,999,999,turn,,1
3022,18.2,1,70.8,10,1,1.3,2,3.3,32,4.5,4,999,999,2.5,-152,24.5,30,30,21,44.7,-18,54.6,-18,turn,,1
3023,18.2,1,70.8,10,1,1.8,3,3.3,31,4.5,5,999,999,2.5,-153,24.5,30,30,21,40.4,2,44.7,-18,turn,,1
1228,18.2,0,70.1,3,1,6,-3,6.7,-3,999,999,999,999,0.8,-87,1.8,-50,22.2,-23,24.5,-13,27.1,-2,dash,182,
1838,18.2,0,70.1,1,1,5.5,-1,999,999,999,999,999,999,0.6,-67,22.2,-24,24.5,15,27.1,-3,999,999,dash,182,
2292,18.2,0,70.1,16,1,13.5,-27,18.2,-28,999,999,999,999,36.6,33,49.4,13,999,999,999,999,999,999,dash,182,
